state,county,name,lat,lon
NC,Rowan,"Rowan, NC",35.639218,-80.525344
NC,Rutherford,"Rutherford, NC",35.402747,-81.919583
NC,Sampson,"Sampson, NC",34.990575,-78.371382
NC,Scotland,"Scotland, NC",34.840023,-79.477337
NC,Stanly,"Stanly, NC",35.310523,-80.254355
NC,Stokes,"Stokes, NC",36.404195,-80.239271
NC,Surry,"Surry, NC",36.415416,-80.686463
NC,Swain,"Swain, NC",35.568849,-83.465614
NC,Transylvania,"Transylvania, NC",35.210095,-82.816696
NC,Tyrrell,"Tyrrell, NC",35.87042,-76.165345
NC,Union,"Union, NC",34.991501,-80.530131
NC,Vance,"Vance, NC",36.365481,-78.405434
NC,Wake,"Wake, NC",35.789846,-78.650624
NC,Warren,"Warren, NC",36.397979,-78.099924
NC,Washington,"Washington, NC",35.844589,-76.572334
NC,Watauga,"Watauga, NC",36.235371,-81.709919
NC,Wayne,"Wayne, NC",35.362741,-78.004826
NC,Wilkes,"Wilkes, NC",36.209303,-81.165354
NC,Wilson,"Wilson, NC",35.704125,-77.918982
NC,Yadkin,"Yadkin, NC",36.158765,-80.665164
NC,Yancey,"Yancey, NC",35.889504,-82.30398
ND,Adams,"Adams, ND",46.096815,-102.533198
ND,Barnes,"Barnes, ND",46.94255,-98.070195
ND,Benson,"Benson, ND",48.071738,-99.361987
ND,Billings,"Billings, ND",47.009283,-103.364924
ND,Bottineau,"Bottineau, ND",48.794412,-100.831257
ND,Bowman,"Bowman, ND",46.107807,-103.506586
ND,Burke,"Burke, ND",48.786453,-102.520087
ND,Burleigh,"Burleigh, ND",46.971843,-100.462001
ND,Cass,"Cass, ND",46.927003,-97.252375
ND,Cavalier,"Cavalier, ND",48.768439,-98.46379
ND,Dickey,"Dickey, ND",46.107756,-98.496518
ND,Divide,"Divide, ND",48.818142,-103.497653
ND,Dunn,"Dunn, ND",47.35461,-102.612365
ND,Eddy,"Eddy, ND",47.723436,-98.900475
ND,Emmons,"Emmons, ND",46.284255,-100.237842
ND,Foster,"Foster, ND",47.464327,-98.872817
ND,Golden Valley,"Golden Valley, ND",46.938924,-103.844612
ND,Grand Forks,"Grand Forks, ND",47.926003,-97.450851
ND,Grant,"Grant, ND",46.357827,-101.639049
ND,Griggs,"Griggs, ND",47.463463,-98.232444
ND,Hettinger,"Hettinger, ND",46.434939,-102.458385
ND,Kidder,"Kidder, ND",46.935385,-99.742727
ND,LaMoure,"LaMoure, ND",46.464195,-98.526057
ND,Logan,"Logan, ND",46.469278,-99.504585
ND,McHenry,"McHenry, ND",48.233842,-100.633267
ND,McIntosh,"McIntosh, ND",46.117034,-99.443041
ND,McKenzie,"McKenzie, ND",47.742475,-103.403215
ND,McLean,"McLean, ND",47.653055,-101.421794
ND,Mercer,"Mercer, ND",47.303279,-101.820765
ND,Morton,"Morton, ND",46.713789,-101.279743
ND,Mountrail,"Mountrail, ND",48.210291,-102.364756
ND,Nelson,"Nelson, ND",47.918667,-98.204428
ND,Oliver,"Oliver, ND",47.118079,-101.33142
ND,Pembina,"Pembina, ND",48.766896,-97.545405
ND,Pierce,"Pierce, ND",48.238883,-99.966497
ND,Ramsey,"Ramsey, ND",48.265551,-98.737329
ND,Ransom,"Ransom, ND",46.449276,-97.647554
ND,Renville,"Renville, ND",48.712782,-101.658152
ND,Richland,"Richland, ND",46.265219,-96.93796
ND,Rolette,"Rolette, ND",48.768272,-99.840463
ND,Sargent,"Sargent, ND",46.108206,-97.63003
ND,Sheridan,"Sheridan, ND",47.581373,-100.341499
ND,Sioux,"Sioux, ND",46.109282,-101.047525
ND,Slope,"Slope, ND",46.445834,-103.462462
ND,Stark,"Stark, ND",46.817031,-102.662026
ND,Steele,"Steele, ND",47.458288,-97.718895
ND,Stutsman,"Stutsman, ND",46.971103,-98.957592
ND,Towner,"Towner, ND",48.682183,-99.248158
ND,Traill,"Traill, ND",47.446215,-97.164754
ND,Walsh,"Walsh, ND",48.376979,-97.72223
ND,Ward,"Ward, ND",48.216686,-101.540537
ND,Wells,"Wells, ND",47.580851,-99.671502
ND,Williams,"Williams, ND",48.345867,-103.4874
OH,Adams,"Adams, OH",38.841681,-83.474173
OH,Allen,"Allen, OH",40.771528,-84.106546
OH,Ashland,"Ashland, OH",40.843274,-82.270121
OH,Ashtabula,"Ashtabula, OH",41.906644,-80.745641
OH,Athens,"Athens, OH",39.333848,-82.046008
OH,Auglaize,"Auglaize, OH",40.561309,-84.224018
OH,Belmont,"Belmont, OH",40.017682,-80.967727
OH,Brown,"Brown, OH",38.931377,-83.866772
OH,Butler,"Butler, OH",39.439915,-84.565397
OH,Carroll,"Carroll, OH",40.579884,-81.090787
OH,Champaign,"Champaign, OH",40.132759,-83.767543
OH,Clark,"Clark, OH",39.917032,-83.783676
OH,Clermont,"Clermont, OH",39.052084,-84.149614
OH,Clinton,"Clinton, OH",39.414041,-83.814542
OH,Columbiana,"Columbiana, OH",40.768462,-80.777231
OH,Coshocton,"Coshocton, OH",40.29672,-81.930112
OH,Crawford,"Crawford, OH",40.848508,-82.924771
OH,Cuyahoga,"Cuyahoga, OH",41.760392,-81.724217
OH,Darke,"Darke, OH",40.132176,-84.620438
OH,Defiance,"Defiance, OH",41.321679,-84.486433
OH,Delaware,"Delaware, OH",40.278941,-83.007462
OH,Erie,"Erie, OH",41.554006,-82.525897
OH,Fairfield,"Fairfield, OH",39.752935,-82.628276
OH,Fayette,"Fayette, OH",39.553845,-83.459327
OH,Franklin,"Franklin, OH",39.969447,-83.008258
OH,Fulton,"Fulton, OH",41.597264,-84.124267
OH,Gallia,"Gallia, OH",38.817046,-82.301746
OH,Geauga,"Geauga, OH",41.499322,-81.173505
OH,Greene,"Greene, OH",39.687479,-83.894894
OH,Guernsey,"Guernsey, OH",40.056665,-81.497875
OH,Hamilton,"Hamilton, OH",39.196927,-84.544187
OH,Hancock,"Hancock, OH",41.000471,-83.666034
OH,Hardin,"Hardin, OH",40.660415,-83.664077
OH,Harrison,"Harrison, OH",40.292318,-81.091565
OH,Henry,"Henry, OH",41.335072,-84.065882
OH,Highland,"Highland, OH",39.184488,-83.603668
OH,Hocking,"Hocking, OH",39.490343,-82.483445
OH,Holmes,"Holmes, OH",40.565309,-81.929869
OH,Huron,"Huron, OH",41.14508,-82.594641
OH,Jackson,"Jackson, OH",39.013477,-82.614142
OH,Jefferson,"Jefferson, OH",40.399188,-80.76141
OH,Knox,"Knox, OH",40.40362,-82.422393
OH,Lake,"Lake, OH",41.924116,-81.392643
OH,Lawrence,"Lawrence, OH",38.603866,-82.517186
OH,Licking,"Licking, OH",40.093609,-82.481251
OH,Logan,"Logan, OH",40.387553,-83.766343
OH,Lorain,"Lorain, OH",41.438805,-82.179722
OH,Lucas,"Lucas, OH",41.682321,-83.468867
OH,Madison,"Madison, OH",39.896607,-83.400885
OH,Mahoning,"Mahoning, OH",41.01088,-80.770396
OH,Marion,"Marion, OH",40.588208,-83.172927
OH,Medina,"Medina, OH",41.116051,-81.899566
OH,Meigs,"Meigs, OH",39.089807,-82.028397
OH,Mercer,"Mercer, OH",40.535333,-84.632059
OH,Miami,"Miami, OH",40.053326,-84.228414
OH,Monroe,"Monroe, OH",39.725969,-81.090658
OH,Montgomery,"Montgomery, OH",39.755218,-84.290546
OH,Morgan,"Morgan, OH",39.624946,-81.861699
OH,Morrow,"Morrow, OH",40.525266,-82.797729
OH,Muskingum,"Muskingum, OH",39.966046,-81.943506
OH,Noble,"Noble, OH",39.767232,-81.452604
OH,Ottawa,"Ottawa, OH",41.544467,-83.009253
OH,Paulding,"Paulding, OH",41.119141,-84.576967
OH,Perry,"Perry, OH",39.743187,-82.237953
OH,Pickaway,"Pickaway, OH",39.648947,-83.052827
OH,Pike,"Pike, OH",39.071365,-83.052921
OH,Portage,"Portage, OH",41.16864,-81.196932
OH,Preble,"Preble, OH",39.737906,-84.645358
OH,Putnam,"Putnam, OH",41.024533,-84.129879
OH,Richland,"Richland, OH",40.774167,-82.542715
OH,Ross,"Ross, OH",39.323763,-83.059585
OH,Sandusky,"Sandusky, OH",41.355291,-83.142735
OH,Scioto,"Scioto, OH",38.815019,-82.999028
OH,Seneca,"Seneca, OH",41.120008,-83.127436
OH,Shelby,"Shelby, OH",40.33668,-84.204143
OH,Stark,"Stark, OH",40.814131,-81.365667
OH,Summit,"Summit, OH",41.121851,-81.534936
OH,Trumbull,"Trumbull, OH",41.308936,-80.767656
OH,Tuscarawas,"Tuscarawas, OH",40.447441,-81.471157
OH,Union,"Union, OH",40.295901,-83.367042
OH,Van Wert,"Van Wert, OH",40.85552,-84.585775
OH,Vinton,"Vinton, OH",39.252014,-82.485961
OH,Warren,"Warren, OH",39.425652,-84.169906
OH,Washington,"Washington, OH",39.450684,-81.490653
OH,Wayne,"Wayne, OH",40.829661,-81.887194
OH,Williams,"Williams, OH",41.564958,-84.584323
OH,Wood,"Wood, OH",41.360183,-83.622682
OH,Wyandot,"Wyandot, OH",40.840122,-83.313172
OK,Adair,"Adair, OK",35.8975,-94.651671
OK,Alfalfa,"Alfalfa, OK",36.729703,-98.323445
OK,Atoka,"Atoka, OK",34.374813,-96.034705
OK,Beaver,"Beaver, OK",36.748334,-100.483056
OK,Beckham,"Beckham, OK",35.273945,-99.671638
OK,Blaine,"Blaine, OK",35.877782,-98.428934
OK,Bryan,"Bryan, OK",33.964004,-96.264137
OK,Caddo,"Caddo, OK",35.16792,-98.381045
OK,Canadian,"Canadian, OK",35.543416,-97.979836
OK,Carter,"Carter, OK",34.251848,-97.287927
OK,Cherokee,"Cherokee, OK",35.904367,-94.996796
OK,Choctaw,"Choctaw, OK",34.027645,-95.554208
OK,Cimarron,"Cimarron, OK",36.755276,-102.508735
OK,Cleveland,"Cleveland, OK",35.203117,-97.328332
OK,Coal,"Coal, OK",34.582861,-96.288039
OK,Comanche,"Comanche, OK",34.662628,-98.476597
OK,Cotton,"Cotton, OK",34.290676,-98.373438
OK,Craig,"Craig, OK",36.76389,-95.201553
OK,Creek,"Creek, OK",35.907732,-96.379793
OK,Custer,"Custer, OK",35.645601,-98.997386
OK,Delaware,"Delaware, OK",36.393369,-94.808206
OK,Dewey,"Dewey, OK",35.978433,-99.014094
OK,Ellis,"Ellis, OK",36.224258,-99.750139
OK,Garfield,"Garfield, OK",36.378273,-97.787729
OK,Garvin,"Garvin, OK",34.70935,-97.312723
OK,Grady,"Grady, OK",35.021058,-97.88689
OK,Grant,"Grant, OK",36.788254,-97.788151
OK,Greer,"Greer, OK",34.935263,-99.552968
OK,Harmon,"Harmon, OK",34.745971,-99.844194
OK,Harper,"Harper, OK",36.800456,-99.662842
OK,Haskell,"Haskell, OK",35.232294,-95.109578
OK,Hughes,"Hughes, OK",35.052934,-96.251183
OK,Jackson,"Jackson, OK",34.593949,-99.41221
OK,Jefferson,"Jefferson, OK",34.105092,-97.838814
OK,Johnston,"Johnston, OK",34.313455,-96.654255
OK,Kay,"Kay, OK",36.814842,-97.143755
OK,Kingfisher,"Kingfisher, OK",35.949431,-97.934568
OK,Kiowa,"Kiowa, OK",34.921489,-98.981617
OK,Latimer,"Latimer, OK",34.875137,-95.272263
OK,Le Flore,"Le Flore, OK",34.899642,-94.703491
OK,Lincoln,"Lincoln, OK",35.703118,-96.881392
OK,Logan,"Logan, OK",35.914151,-97.450764
OK,Love,"Love, OK",33.957775,-97.245124
OK,McClain,"McClain, OK",35.016414,-97.449811
OK,McCurtain,"McCurtain, OK",34.117073,-94.766086
OK,McIntosh,"McIntosh, OK",35.369092,-95.671764
OK,Major,"Major, OK",36.313119,-98.542015
OK,Marshall,"Marshall, OK",34.027007,-96.770533
OK,Mayes,"Mayes, OK",36.303804,-95.235638
OK,Murray,"Murray, OK",34.485766,-97.071557
OK,Muskogee,"Muskogee, OK",35.617551,-95.383911
OK,Noble,"Noble, OK",36.384901,-97.236335
OK,Nowata,"Nowata, OK",36.789615,-95.613312
OK,Okfuskee,"Okfuskee, OK",35.466804,-96.327762
OK,Oklahoma,"Oklahoma, OK",35.554611,-97.409401
OK,Okmulgee,"Okmulgee, OK",35.646879,-95.96458
OK,Osage,"Osage, OK",36.62468,-96.408385
OK,Ottawa,"Ottawa, OK",36.835764,-94.802681
OK,Pawnee,"Pawnee, OK",36.313704,-96.696669
OK,Payne,"Payne, OK",36.079225,-96.975255
OK,Pittsburg,"Pittsburg, OK",34.92554,-95.74813
OK,Pontotoc,"Pontotoc, OK",34.721071,-96.692738
OK,Pottawatomie,"Pottawatomie, OK",35.211393,-96.957007
OK,Pushmataha,"Pushmataha, OK",34.377896,-95.408085
OK,Roger Mills,"Roger Mills, OK",35.708554,-99.741572
OK,Rogers,"Rogers, OK",36.378082,-95.601337
OK,Seminole,"Seminole, OK",35.158366,-96.602858
OK,Sequoyah,"Sequoyah, OK",35.502435,-94.750757
OK,Stephens,"Stephens, OK",34.481361,-97.855607
OK,Texas,"Texas, OK",36.741964,-101.488434
OK,Tillman,"Tillman, OK",34.371085,-98.931701
OK,Tulsa,"Tulsa, OK",36.120121,-95.941731
OK,Wagoner,"Wagoner, OK",35.963479,-95.5141
OK,Washington,"Washington, OK",36.70438,-95.906155
OK,Washita,"Washita, OK",35.290177,-98.991962
OK,Woods,"Woods, OK",36.765141,-98.868967
OK,Woodward,"Woodward, OK",36.425619,-99.273661
OR,Baker,"Baker, OR",44.703427,-117.691933
OR,Benton,"Benton, OR",44.490623,-123.426317
OR,Clackamas,"Clackamas, OR",45.160493,-122.195127
OR,Clatsop,"Clatsop, OR",46.024509,-123.705014
OR,Columbia,"Columbia, OR",45.941932,-123.081079
OR,Coos,"Coos, OR",43.184193,-124.092557
OR,Crook,"Crook, OR",44.163054,-120.371585
OR,Curry,"Curry, OR",42.466671,-124.211407
OR,Deschutes,"Deschutes, OR",43.915118,-121.225575
OR,Douglas,"Douglas, OR",43.285904,-123.15438
OR,Gilliam,"Gilliam, OR",45.381666,-120.211851
OR,Grant,"Grant, OR",44.496326,-119.014057
OR,Harney,"Harney, OR",43.064355,-118.985949
OR,Hood River,"Hood River, OR",45.511775,-121.655976
OR,Jackson,"Jackson, OR",42.411782,-122.675797
OR,Jefferson,"Jefferson, OR",44.64379,-121.183021
OR,Josephine,"Josephine, OR",42.385382,-123.597245
OR,Klamath,"Klamath, OR",42.683761,-121.646168
OR,Lake,"Lake, OR",42.788401,-120.38979
OR,Lane,"Lane, OR",43.928276,-122.897678
OR,Lincoln,"Lincoln, OR",44.641076,-123.911183
OR,Linn,"Linn, OR",44.494824,-122.543756
OR,Malheur,"Malheur, OR",43.1877,-117.603976
OR,Marion,"Marion, OR",44.900898,-122.57626
OR,Morrow,"Morrow, OR",45.425496,-119.602311
OR,Multnomah,"Multnomah, OR",45.547693,-122.417173
OR,Polk,"Polk, OR",44.904395,-123.397329
OR,Sherman,"Sherman, OR",45.399216,-120.678512
OR,Tillamook,"Tillamook, OR",45.455743,-123.759327
OR,Umatilla,"Umatilla, OR",45.5912,-118.73388
OR,Union,"Union, OR",45.304047,-117.999136
OR,Wallowa,"Wallowa, OR",45.593753,-117.18558
OR,Wasco,"Wasco, OR",45.164536,-121.165069
OR,Washington,"Washington, OR",45.553542,-123.097615
OR,Wheeler,"Wheeler, OR",44.736411,-120.026875
OR,Yamhill,"Yamhill, OR",45.248138,-123.316117
PA,Adams,"Adams, PA",39.869471,-77.21773
PA,Allegheny,"Allegheny, PA",40.46892,-79.98092
PA,Armstrong,"Armstrong, PA",40.812379,-79.464128
PA,Beaver,"Beaver, PA",40.68414,-80.350721
PA,Bedford,"Bedford, PA",39.997115,-78.48998
PA,Berks,"Berks, PA",40.413957,-75.92686
PA,Blair,"Blair, PA",40.497926,-78.31064
PA,Bradford,"Bradford, PA",41.791495,-76.502124
PA,Bucks,"Bucks, PA",40.336887,-75.10706
PA,Butler,"Butler, PA",40.913834,-79.91896
PA,Cambria,"Cambria, PA",40.494127,-78.715284
PA,Cameron,"Cameron, PA",41.438289,-78.198315
PA,Carbon,"Carbon, PA",40.917833,-75.709428
PA,Centre,"Centre, PA",40.90916,-77.84783
PA,Chester,"Chester, PA",39.973965,-75.749732
PA,Clarion,"Clarion, PA",41.198239,-79.420404
PA,Clearfield,"Clearfield, PA",41.000249,-78.473749
PA,Clinton,"Clinton, PA",41.245301,-77.649141
PA,Columbia,"Columbia, PA",41.045517,-76.40426
PA,Crawford,"Crawford, PA",41.68684,-80.107811
PA,Cumberland,"Cumberland, PA",40.164782,-77.26344
PA,Dauphin,"Dauphin, PA",40.412565,-76.792634
PA,Delaware,"Delaware, PA",39.91667,-75.398786
PA,Elk,"Elk, PA",41.427334,-78.653938
PA,Erie,"Erie, PA",42.117952,-80.096386
PA,Fayette,"Fayette, PA",39.914115,-79.644586
PA,Forest,"Forest, PA",41.513304,-79.249705
PA,Franklin,"Franklin, PA",39.926686,-77.724485
PA,Fulton,"Fulton, PA",39.910751,-78.122617
PA,Greene,"Greene, PA",39.848983,-80.225694
PA,Huntingdon,"Huntingdon, PA",40.422321,-77.968584
PA,Indiana,"Indiana, PA",40.651432,-79.087545
PA,Jefferson,"Jefferson, PA",41.130287,-78.999044
PA,Juniata,"Juniata, PA",40.530673,-77.400438
PA,Lackawanna,"Lackawanna, PA",41.44025,-75.609587
PA,Lancaster,"Lancaster, PA",40.041992,-76.250198
PA,Lawrence,"Lawrence, PA",40.992735,-80.334446
PA,Lebanon,"Lebanon, PA",40.367344,-76.458009
PA,Lehigh,"Lehigh, PA",40.614241,-75.590627
PA,Luzerne,"Luzerne, PA",41.172787,-75.976035
PA,Lycoming,"Lycoming, PA",41.343624,-77.055253
PA,McKean,"McKean, PA",41.81459,-78.572463
PA,Mercer,"Mercer, PA",41.300014,-80.252786
PA,Mifflin,"Mifflin, PA",40.61189,-77.620661
PA,Monroe,"Monroe, PA",41.056233,-75.329037
PA,Montgomery,"Montgomery, PA",40.209999,-75.370201
PA,Montour,"Montour, PA",41.029261,-76.665259
PA,Northampton,"Northampton, PA",40.752791,-75.307447
PA,Northumberland,"Northumberland, PA",40.851524,-76.709877
PA,Perry,"Perry, PA",40.39778,-77.266328
PA,Philadelphia,"Philadelphia, PA",40.009376,-75.133346
PA,Pike,"Pike, PA",41.325949,-75.031514
PA,Potter,"Potter, PA",41.748222,-77.894735
PA,Schuylkill,"Schuylkill, PA",40.70369,-76.2178
PA,Snyder,"Snyder, PA",40.755348,-77.072954
PA,Somerset,"Somerset, PA",39.981297,-79.028486
PA,Sullivan,"Sullivan, PA",41.43979,-76.511525
PA,Susquehanna,"Susquehanna, PA",41.819665,-75.800969
PA,Tioga,"Tioga, PA",41.766859,-77.257288
PA,Union,"Union, PA",40.962179,-77.055475
PA,Venango,"Venango, PA",41.40198,-79.754418
PA,Warren,"Warren, PA",41.843669,-79.313173
PA,Washington,"Washington, PA",40.200005,-80.252132
PA,Wayne,"Wayne, PA",41.646589,-75.292485
PA,Westmoreland,"Westmoreland, PA",40.311068,-79.466688
PA,Wyoming,"Wyoming, PA",41.525137,-76.00878
PA,York,"York, PA",39.921839,-76.728446
RI,Bristol [6],"Bristol [6], RI",41.705271,-71.285053
RI,Kent [6],"Kent [6], RI",41.67775,-71.576314
RI,Newport [6],"Newport [6], RI",41.502732,-71.284063
RI,Providence [6],"Providence [6], RI",41.870488,-71.578242
RI,Washington [6],"Washington [6], RI",41.401162,-71.617612
SC,Abbeville,"Abbeville, SC",34.213809,-82.46046
SC,Aiken,"Aiken, SC",33.549317,-81.63387
SC,Allendale,"Allendale, SC",32.979784,-81.363421
SC,Anderson,"Anderson, SC",34.519549,-82.638086
SC,Bamberg,"Bamberg, SC",33.203021,-81.053161
SC,Barnwell,"Barnwell, SC",33.26068,-81.433753
SC,Beaufort,"Beaufort, SC",32.358147,-80.68932
SC,Berkeley,"Berkeley, SC",33.2077,-79.953655
SC,Calhoun,"Calhoun, SC",33.67478,-80.780347
SC,Charleston,"Charleston, SC",32.800458,-79.94248
SC,Cherokee,"Cherokee, SC",35.049796,-81.607647
SC,Chester,"Chester, SC",34.689345,-81.161249
SC,Chesterfield,"Chesterfield, SC",34.637018,-80.159227
SC,Clarendon,"Clarendon, SC",33.664682,-80.217889
SC,Colleton,"Colleton, SC",32.83498,-80.655345
SC,Darlington,"Darlington, SC",34.332185,-79.962116
SC,Dillon,"Dillon, SC",34.390172,-79.374964
SC,Dorchester,"Dorchester, SC",33.082186,-80.404697
SC,Edgefield,"Edgefield, SC",33.776498,-81.968245
SC,Fairfield,"Fairfield, SC",34.395669,-81.127001
SC,Florence,"Florence, SC",34.028535,-79.710233
SC,Georgetown,"Georgetown, SC",33.41753,-79.300812
SC,Greenville,"Greenville, SC",34.892645,-82.372077
SC,Greenwood,"Greenwood, SC",34.155796,-82.127876
SC,Hampton,"Hampton, SC",32.778323,-81.143362
SC,Horry,"Horry, SC",33.909269,-78.976675
SC,Jasper,"Jasper, SC",32.43059,-81.021627
SC,Kershaw,"Kershaw, SC",34.338356,-80.590885
SC,Lancaster,"Lancaster, SC",34.686818,-80.703689
SC,Laurens,"Laurens, SC",34.483477,-82.005657
SC,Lee,"Lee, SC",34.15864,-80.251209
SC,Lexington,"Lexington, SC",33.892554,-81.272853
SC,McCormick,"McCormick, SC",33.897605,-82.316192
SC,Marion,"Marion, SC",34.080701,-79.362131
SC,Marlboro,"Marlboro, SC",34.601805,-79.677942
SC,Newberry,"Newberry, SC",34.28973,-81.600053
SC,Oconee,"Oconee, SC",34.748759,-83.061522
SC,Orangeburg,"Orangeburg, SC",33.436135,-80.802913
SC,Pickens,"Pickens, SC",34.887362,-82.725368
SC,Richland,"Richland, SC",34.029783,-80.896566
SC,Saluda,"Saluda, SC",34.005278,-81.727903
SC,Spartanburg,"Spartanburg, SC",34.933239,-81.991053
SC,Sumter,"Sumter, SC",33.916046,-80.382472
SC,Union,"Union, SC",34.690514,-81.615831
SC,Williamsburg,"Williamsburg, SC",33.626463,-79.716475
SC,York,"York, SC",34.97019,-81.183189
SD,Aurora,"Aurora, SD",43.724719,-98.577587
SD,Beadle,"Beadle, SD",44.418265,-98.279422
SD,Bennett,"Bennett, SD",43.184826,-101.676426
SD,Bon Homme,"Bon Homme, SD",42.986031,-97.885613
SD,Brookings,"Brookings, SD",44.376675,-96.797797
SD,Brown,"Brown, SD",45.589254,-98.352175
SD,Brule,"Brule, SD",43.72988,-99.092941
SD,Buffalo,"Buffalo, SD",44.044306,-99.203998
SD,Butte,"Butte, SD",44.896435,-103.501762
SD,Campbell,"Campbell, SD",45.782241,-100.027951
SD,Charles Mix,"Charles Mix, SD",43.206185,-98.595143
SD,Clark,"Clark, SD",44.855211,-97.724912
SD,Clay,"Clay, SD",42.912997,-96.979795
SD,Codington,"Codington, SD",44.966324,-97.198843
SD,Corson,"Corson, SD",45.69834,-101.176017
SD,Custer,"Custer, SD",43.684943,-103.46225
SD,Davison,"Davison, SD",43.680439,-98.155868
SD,Day,"Day, SD",45.362283,-97.593734
SD,Deuel,"Deuel, SD",44.75629,-96.690239
SD,Dewey,"Dewey, SD",45.150005,-100.852218
SD,Douglas,"Douglas, SD",43.391506,-98.358433
SD,Edmunds,"Edmunds, SD",45.41168,-99.205362
SD,Fall River,"Fall River, SD",43.221504,-103.512102
SD,Faulk,"Faulk, SD",45.065476,-99.153564
SD,Grant,"Grant, SD",45.172637,-96.772261
SD,Gregory,"Gregory, SD",43.179094,-99.202158
SD,Haakon,"Haakon, SD",44.284312,-101.59179
SD,Hamlin,"Hamlin, SD",44.680619,-97.178598
SD,Hand,"Hand, SD",44.546713,-99.004575
SD,Hanson,"Hanson, SD",43.680612,-97.796845
SD,Harding,"Harding, SD",45.596612,-103.473867
SD,Hughes,"Hughes, SD",44.392258,-99.985846
SD,Hutchinson,"Hutchinson, SD",43.33671,-97.749383
SD,Hyde,"Hyde, SD",44.537301,-99.492148
SD,Jackson,"Jackson, SD",43.677294,-101.626455
SD,Jerauld,"Jerauld, SD",44.063416,-98.623188
SD,Jones,"Jones, SD",43.95199,-100.686139
SD,Kingsbury,"Kingsbury, SD",44.362969,-97.499313
SD,Lake,"Lake, SD",44.02845,-97.123223
SD,Lawrence,"Lawrence, SD",44.353669,-103.796528
SD,Lincoln,"Lincoln, SD",43.27942,-96.722286
SD,Lyman,"Lyman, SD",43.894812,-99.841925
SD,McCook,"McCook, SD",43.678924,-97.362036
SD,McPherson,"McPherson, SD",45.784249,-99.211421
SD,Marshall,"Marshall, SD",45.737054,-97.580884
SD,Meade,"Meade, SD",44.606792,-102.715864
SD,Mellette,"Mellette, SD",43.58493,-100.760598
SD,Miner,"Miner, SD",44.017327,-97.60979
SD,Minnehaha,"Minnehaha, SD",43.667472,-96.795726
SD,Moody,"Moody, SD",44.012429,-96.676054
SD,Oglala Lakota [11],"Oglala Lakota [11], SD",43.341937,-102.55948
SD,Pennington,"Pennington, SD",44.002349,-102.823802
SD,Perkins,"Perkins, SD",45.483387,-102.467995
SD,Potter,"Potter, SD",45.064276,-99.949631
SD,Roberts,"Roberts, SD",45.623397,-96.947551
SD,Sanborn,"Sanborn, SD",44.021032,-98.092105
SD,Spink,"Spink, SD",44.931034,-98.339644
SD,Stanley,"Stanley, SD",44.415547,-100.749163
SD,Sully,"Sully, SD",44.722325,-100.131399
SD,Todd [12],"Todd [12], SD",43.208172,-100.717204
SD,Tripp,"Tripp, SD",43.349729,-99.876219
SD,Turner,"Turner, SD",43.30867,-97.150185
SD,Union,"Union, SD",42.831106,-96.650829
SD,Walworth,"Walworth, SD",45.427605,-100.027856
SD,Yankton,"Yankton, SD",43.006607,-97.388339
SD,Ziebach,"Ziebach, SD",44.981666,-101.669225
TN,Anderson,"Anderson, TN",36.116731,-84.195418
TN,Bedford,"Bedford, TN",35.51366,-86.458294
TN,Benton,"Benton, TN",36.069253,-88.071212
TN,Bledsoe,"Bledsoe, TN",35.593668,-85.205979
TN,Blount,"Blount, TN",35.688185,-83.922973
TN,Bradley,"Bradley, TN",35.153914,-84.859414
TN,Campbell,"Campbell, TN",36.401592,-84.15925
TN,Cannon,"Cannon, TN",35.808394,-86.062404
TN,Carroll,"Carroll, TN",35.967896,-88.451659
TN,Carter,"Carter, TN",36.284744,-82.126593
TN,Cheatham,"Cheatham, TN",36.25518,-87.100816
TN,Chester,"Chester, TN",35.416639,-88.605505
TN,Claiborne,"Claiborne, TN",36.501557,-83.660724
TN,Clay,"Clay, TN",36.545765,-85.545718
TN,Cocke,"Cocke, TN",35.916198,-83.119223
TN,Coffee,"Coffee, TN",35.488759,-86.078219
TN,Crockett,"Crockett, TN",35.811312,-89.135349
TN,Cumberland,"Cumberland, TN",35.952398,-84.994761
TN,Davidson,"Davidson, TN",36.169129,-86.78479
TN,Decatur,"Decatur, TN",35.603422,-88.107384
TN,DeKalb,"DeKalb, TN",35.98222,-85.833596
TN,Dickson,"Dickson, TN",36.145533,-87.364155
TN,Dyer,"Dyer, TN",36.054196,-89.398306
TN,Fayette,"Fayette, TN",35.196993,-89.413803
TN,Fentress,"Fentress, TN",36.376079,-84.932703
TN,Franklin,"Franklin, TN",35.155926,-86.099203
TN,Gibson,"Gibson, TN",35.991694,-88.933776
TN,Giles,"Giles, TN",35.202723,-87.035319
TN,Grainger,"Grainger, TN",36.277463,-83.509493
TN,Greene,"Greene, TN",36.178998,-82.847746
TN,Grundy,"Grundy, TN",35.387273,-85.722188
TN,Hamblen,"Hamblen, TN",36.218397,-83.266071
TN,Hamilton,"Hamilton, TN",35.159186,-85.202296
TN,Hancock,"Hancock, TN",36.52142,-83.227453
TN,Hardeman,"Hardeman, TN",35.218131,-88.989037
TN,Hardin,"Hardin, TN",35.201893,-88.185696
TN,Hawkins,"Hawkins, TN",36.452206,-82.931386
TN,Haywood,"Haywood, TN",35.58669,-89.282536
TN,Henderson,"Henderson, TN",35.653995,-88.387674
